split,arm,reference,metric,paired_mean_difference,lot_bootstrap_low,lot_bootstrap_high,mc_replication_sd,mc_standard_error,lot_count,bootstrap_samples
test,ct_first,mock,mechanism_evidence_complete,0.00014598540145985414,0.0,0.0005031710797526562,0.0010270459426006534,0.00010270459426006535,36,1000
test,ct_first,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,ct_first,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,mock,cost,-0.9197080291970803,-2.8214257659073056,0.0,1.8978102189780977,0.18978102189780977,36,1000
test,prevalence,mock,pending_cost,-0.26277372262773724,-0.8061216474020872,0.0,1.8486826966811787,0.18486826966811787,36,1000
test,prevalence,mock,technician_hours,-0.002080291970802921,-0.006381796375266527,0.0,0.006230347571574552,0.0006230347571574552,36,1000
test,prevalence,mock,engineer_hours,-0.00251824817518248,-0.007725332454269998,0.0,0.0033091569372050837,0.0003309156937205084,36,1000
test,prevalence,mock,equipment_hours,-0.007554744525547446,-0.02317599736281001,0.0,0.009927470811615394,0.0009927470811615393,36,1000
test,prevalence,mock,nominal_hours,-0.0018613138686131574,-0.005710028335764843,0.0,0.04918841078342922,0.004918841078342922,36,1000
test,prevalence,mock,complete,0.00014598540145985414,0.0,0.0004478453596678266,0.0010270459426006534,0.00010270459426006535,36,1000
test,prevalence,mock,correctly_complete,0.00014598540145985414,0.0,0.0004478453596678266,0.0010270459426006571,0.00010270459426006571,36,1000
test,prevalence,mock,unresolved_count,-0.0004379562043795624,-0.00134353607900348,0.0,0.0030811378278019596,0.00030811378278019596,36,1000
test,prevalence,mock,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,mock,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,mock,missed_faults,-0.000145985401459854,-0.0004478453596678262,0.0,0.0010270459426006534,0.00010270459426006535,36,1000
test,prevalence,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,mock,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,mock,review_pending,-0.00014598540145985373,-0.0004478453596678254,0.0,0.0010270459426006571,0.00010270459426006571,36,1000
test,prevalence,mock,attempts,-0.005766423357664234,-0.017689891706879138,0.0,0.0029880305163528017,0.0002988030516352802,36,1000
test,prevalence,mock,inconclusive_attempts,-0.001313868613138686,-0.004030608237010437,0.0,0.002818415472009995,0.0002818415472009995,36,1000
test,prevalence,mock,mechanism_evidence_complete,0.00014598540145985414,0.0,0.0004478453596678266,0.0010270459426006534,0.00010270459426006535,36,1000
test,prevalence,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,mock,cost,-0.9197080291970803,-2.9076923076923076,0.0,1.8978102189780977,0.18978102189780977,36,1000
test,inspection,mock,pending_cost,-0.26277372262773724,-0.8307692307692308,0.0,1.8486826966811787,0.18486826966811787,36,1000
test,inspection,mock,technician_hours,-0.002080291970802921,-0.00657692307692308,0.0,0.006230347571574552,0.0006230347571574552,36,1000
test,inspection,mock,engineer_hours,-0.00251824817518248,-0.007961538461538456,0.0,0.0033091569372050837,0.0003309156937205084,36,1000
test,inspection,mock,equipment_hours,-0.007554744525547446,-0.02388461538461539,0.0,0.009927470811615394,0.0009927470811615393,36,1000
test,inspection,mock,nominal_hours,-0.0018613138686131574,-0.005884615384615444,0.0,0.04918841078342922,0.004918841078342922,36,1000
test,inspection,mock,complete,0.00014598540145985414,0.0,0.00046153846153846196,0.0010270459426006534,0.00010270459426006535,36,1000
test,inspection,mock,correctly_complete,0.00014598540145985414,0.0,0.00046153846153846196,0.0010270459426006571,0.00010270459426006571,36,1000
test,inspection,mock,unresolved_count,-0.0004379562043795624,-0.0013846153846153858,0.0,0.0030811378278019596,0.00030811378278019596,36,1000
test,inspection,mock,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,mock,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,mock,missed_faults,-0.000145985401459854,-0.0004615384615384615,0.0,0.0010270459426006534,0.00010270459426006535,36,1000
test,inspection,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,mock,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,mock,review_pending,-0.00014598540145985373,-0.00046153846153846066,0.0,0.0010270459426006571,0.00010270459426006571,36,1000
test,inspection,mock,attempts,-0.005766423357664234,-0.01823076923076923,0.0,0.0029880305163528017,0.0002988030516352802,36,1000
test,inspection,mock,inconclusive_attempts,-0.001313868613138686,-0.004153846153846154,0.0,0.002818415472009995,0.0002818415472009995,36,1000
test,inspection,mock,mechanism_evidence_complete,0.00014598540145985414,0.0,0.00046153846153846196,0.0010270459426006534,0.00010270459426006535,36,1000
test,inspection,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,mock,cost,-0.9197080291970803,-2.8426435406698563,0.0,1.8978102189780977,0.18978102189780977,36,1000
test,full,mock,pending_cost,-0.26277372262773724,-0.8121838687628161,0.0,1.8486826966811787,0.18486826966811787,36,1000
test,full,mock,technician_hours,-0.002080291970802921,-0.006429788961038964,0.0,0.006230347571574552,0.0006230347571574552,36,1000
test,full,mock,engineer_hours,-0.00251824817518248,-0.007783428742310315,0.0,0.0033091569372050837,0.0003309156937205084,36,1000
test,full,mock,equipment_hours,-0.007554744525547446,-0.02335028622693097,0.0,0.009927470811615394,0.0009927470811615393,36,1000
test,full,mock,nominal_hours,-0.0018613138686131574,-0.005752969070403339,0.0,0.04918841078342922,0.004918841078342922,36,1000
test,full,mock,complete,0.00014598540145985414,0.0,0.00045121326042378703,0.0010270459426006534,0.00010270459426006535,36,1000
test,full,mock,correctly_complete,0.00014598540145985414,0.0,0.00045121326042378703,0.0010270459426006571,0.00010270459426006571,36,1000
test,full,mock,unresolved_count,-0.0004379562043795624,-0.0013536397812713614,0.0,0.0030811378278019596,0.00030811378278019596,36,1000
test,full,mock,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,mock,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,mock,missed_faults,-0.000145985401459854,-0.0004512132604237867,0.0,0.0010270459426006534,0.00010270459426006535,36,1000
test,full,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,mock,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,mock,review_pending,-0.00014598540145985373,-0.0004512132604237859,0.0,0.0010270459426006571,0.00010270459426006571,36,1000
test,full,mock,attempts,-0.005766423357664234,-0.017822923786739574,0.0,0.0029880305163528017,0.0002988030516352802,36,1000
test,full,mock,inconclusive_attempts,-0.001313868613138686,-0.004060919343814081,0.0,0.002818415472009995,0.0002818415472009995,36,1000
test,full,mock,mechanism_evidence_complete,0.00014598540145985414,0.0,0.00045121326042378703,0.0010270459426006534,0.00010270459426006535,36,1000
test,full,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,mock,cost,-0.9197080291970803,-2.8,0.0,1.8978102189780977,0.18978102189780977,36,1000
test,manufacturing,mock,pending_cost,-0.26277372262773724,-0.8,0.0,1.8486826966811787,0.18486826966811787,36,1000
test,manufacturing,mock,technician_hours,-0.002080291970802921,-0.006333333333333337,0.0,0.006230347571574552,0.0006230347571574552,36,1000
test,manufacturing,mock,engineer_hours,-0.00251824817518248,-0.007666666666666661,0.0,0.0033091569372050837,0.0003309156937205084,36,1000
test,manufacturing,mock,equipment_hours,-0.007554744525547446,-0.023000000000000003,0.0,0.009927470811615394,0.0009927470811615393,36,1000
test,manufacturing,mock,nominal_hours,-0.0018613138686131574,-0.0056666666666667235,0.0,0.04918841078342922,0.004918841078342922,36,1000
test,manufacturing,mock,complete,0.00014598540145985414,0.0,0.00044444444444444485,0.0010270459426006534,0.00010270459426006535,36,1000
test,manufacturing,mock,correctly_complete,0.00014598540145985414,0.0,0.00044444444444444485,0.0010270459426006571,0.00010270459426006571,36,1000
test,manufacturing,mock,unresolved_count,-0.0004379562043795624,-0.0013333333333333346,0.0,0.0030811378278019596,0.00030811378278019596,36,1000
test,manufacturing,mock,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,mock,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,mock,missed_faults,-0.000145985401459854,-0.00044444444444444436,0.0,0.0010270459426006534,0.00010270459426006535,36,1000
test,manufacturing,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,mock,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,mock,review_pending,-0.00014598540145985373,-0.0004444444444444436,0.0,0.0010270459426006571,0.00010270459426006571,36,1000
test,manufacturing,mock,attempts,-0.005766423357664234,-0.017555555555555557,0.0,0.0029880305163528017,0.0002988030516352802,36,1000
test,manufacturing,mock,inconclusive_attempts,-0.001313868613138686,-0.004,0.0,0.002818415472009995,0.0002818415472009995,36,1000
test,manufacturing,mock,mechanism_evidence_complete,0.00014598540145985414,0.0,0.00044444444444444485,0.0010270459426006534,0.00010270459426006535,36,1000
test,manufacturing,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,mock,ct_first,cost,0.9197080291970803,0.0,2.864737762237761,1.8978102189780977,0.18978102189780977,36,1000
test,mock,ct_first,pending_cost,0.26277372262773724,0.0,0.8184965034965033,1.8486826966811787,0.18486826966811787,36,1000
test,mock,ct_first,technician_hours,0.002080291970802921,0.0,0.006479763986013987,0.006230347571574552,0.0006230347571574552,36,1000
test,mock,ct_first,engineer_hours,0.00251824817518248,0.0,0.007843924825174818,0.0033091569372050837,0.0003309156937205084,36,1000
test,mock,ct_first,equipment_hours,0.007554744525547446,0.0,0.02353177447552447,0.009927470811615394,0.0009927470811615393,36,1000
test,mock,ct_first,nominal_hours,0.0018613138686131574,0.0,0.005797683566433623,0.04918841078342922,0.004918841078342922,36,1000
test,mock,ct_first,complete,-0.00014598540145985414,-0.00045472027972028007,0.0,0.0010270459426006534,0.00010270459426006535,36,1000
test,mock,ct_first,correctly_complete,-0.00014598540145985414,-0.00045472027972028007,0.0,0.0010270459426006571,0.00010270459426006571,36,1000
test,mock,ct_first,unresolved_count,0.0004379562043795624,0.0,0.0013641608391608399,0.0030811378278019596,0.00030811378278019596,36,1000
test,mock,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,mock,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,mock,ct_first,missed_faults,0.000145985401459854,0.0,0.00045472027972027953,0.0010270459426006534,0.00010270459426006535,36,1000
test,mock,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,mock,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,mock,ct_first,review_pending,0.00014598540145985373,0.0,0.0004547202797202787,0.0010270459426006571,0.00010270459426006571,36,1000
test,mock,ct_first,attempts,0.005766423357664234,0.0,0.017961451048951044,0.0029880305163528017,0.0002988030516352802,36,1000
test,mock,ct_first,inconclusive_attempts,0.001313868613138686,0.0,0.004092482517482517,0.002818415472009995,0.0002818415472009995,36,1000
test,mock,ct_first,mechanism_evidence_complete,-0.00014598540145985414,-0.00045472027972028007,0.0,0.0010270459426006534,0.00010270459426006535,36,1000
test,mock,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,mock,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,technician_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,engineer_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,equipment_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,nominal_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,unresolved_count,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,review_pending,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,prevalence,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,technician_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,engineer_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,equipment_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,nominal_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,unresolved_count,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,review_pending,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,inspection,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,technician_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,engineer_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,equipment_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,nominal_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,unresolved_count,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,review_pending,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,full,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,technician_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,engineer_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,equipment_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,nominal_hours,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,unresolved_count,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,review_pending,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,36,1000
test,manufacturing,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,36,1000
validation,ct_first,mock,cost,-0.3333333333333333,-2.9075904392764857,1.4243506493506493,3.562161743503502,0.3562161743503502,34,1000
validation,ct_first,mock,pending_cost,-1.1428571428571428,-2.3774286605332917,-0.26865671641791045,3.895141776347019,0.38951417763470186,34,1000
validation,ct_first,mock,technician_hours,0.00011904761904763061,-0.006019303201506576,0.00492425666438826,0.012116063415914593,0.0012116063415914592,34,1000
validation,ct_first,mock,engineer_hours,-0.00178571428571429,-0.008564347247513662,0.0021974890029325444,0.005734619683319731,0.0005734619683319731,34,1000
validation,ct_first,mock,equipment_hours,-0.005357142857142877,-0.02569304174254101,0.006592467008797633,0.017203859049959046,0.0017203859049959047,34,1000
validation,ct_first,mock,nominal_hours,0.019404761904761852,-0.0026829268292683367,0.04683392903351009,0.10108120178507124,0.010108120178507124,34,1000
validation,ct_first,mock,complete,0.0005555555555555561,8.262769272456314e-05,0.0011669117647058831,0.00203517777758923,0.000203517777758923,34,1000
validation,ct_first,mock,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,ct_first,mock,unresolved_count,-0.0018253968253968253,-0.0038845352153879906,-0.0003305107708982508,0.00616361343553626,0.000616361343553626,34,1000
validation,ct_first,mock,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,ct_first,mock,false_positives,0.0007142857142857144,0.00015145861601085486,0.0015045500083486392,0.0022827261211481064,0.00022827261211481065,34,1000
validation,ct_first,mock,missed_faults,-0.00023809523809523788,-0.0005834558823529404,0.0,0.0013606873650616306,0.00013606873650616306,34,1000
validation,ct_first,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,ct_first,mock,incorrectly_complete,0.0005555555555555556,8.262769272456309e-05,0.0011669117647058822,0.0020351777775892287,0.00020351777775892287,34,1000
validation,ct_first,mock,review_pending,-0.0005555555555555556,-0.0011669117647058825,-8.262769272456316e-05,0.0020351777775892256,0.00020351777775892257,34,1000
validation,ct_first,mock,attempts,-0.006746031746031751,-0.02136049543676663,0.0,0.0030634293417164476,0.00030634293417164475,34,1000
validation,ct_first,mock,inconclusive_attempts,-0.0007936507936507944,-0.00275,0.00021739130434782387,0.0026455026455026467,0.0002645502645502647,34,1000
validation,ct_first,mock,mechanism_evidence_complete,0.0005555555555555561,8.262769272456314e-05,0.0011669117647058831,0.00203517777758923,0.000203517777758923,34,1000
validation,ct_first,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,ct_first,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,mock,cost,-0.3333333333333333,-2.9618141732283463,1.3511569872958256,3.562161743503502,0.3562161743503502,34,1000
validation,prevalence,mock,pending_cost,-1.1428571428571428,-2.2153846153846155,-0.288,3.895141776347019,0.38951417763470186,34,1000
validation,prevalence,mock,technician_hours,0.00011904761904763061,-0.006218206521739113,0.004693114791288583,0.012116063415914593,0.0012116063415914592,34,1000
validation,prevalence,mock,engineer_hours,-0.00178571428571429,-0.008481000000000002,0.0020624046529366838,0.005734619683319731,0.0005734619683319731,34,1000
validation,prevalence,mock,equipment_hours,-0.005357142857142877,-0.02544300000000004,0.006187213958810036,0.017203859049959046,0.0017203859049959047,34,1000
validation,prevalence,mock,nominal_hours,0.019404761904761852,-0.0011226030465952448,0.043805892857142696,0.10108120178507124,0.010108120178507124,34,1000
validation,prevalence,mock,complete,0.0005555555555555561,0.00010829307568438015,0.001151227778108093,0.00203517777758923,0.000203517777758923,34,1000
validation,prevalence,mock,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,mock,unresolved_count,-0.0018253968253968253,-0.003653844771828963,-0.0004331723027375196,0.00616361343553626,0.000616361343553626,34,1000
validation,prevalence,mock,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,mock,false_positives,0.0007142857142857144,0.00016390110622417698,0.0014052513774104683,0.0022827261211481064,0.00022827261211481065,34,1000
validation,prevalence,mock,missed_faults,-0.00023809523809523788,-0.0005714871194379384,0.0,0.0013606873650616306,0.00013606873650616306,34,1000
validation,prevalence,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,mock,incorrectly_complete,0.0005555555555555556,0.00010829307568438007,0.0011512277781080917,0.0020351777775892287,0.00020351777775892287,34,1000
validation,prevalence,mock,review_pending,-0.0005555555555555556,-0.0011512277781080922,-0.00010829307568438049,0.0020351777775892256,0.00020351777775892257,34,1000
validation,prevalence,mock,attempts,-0.006746031746031751,-0.021623931623931635,0.0,0.0030634293417164476,0.00030634293417164475,34,1000
validation,prevalence,mock,inconclusive_attempts,-0.0007936507936507944,-0.0027835562987736906,0.00018734503147052983,0.0026455026455026467,0.0002645502645502647,34,1000
validation,prevalence,mock,mechanism_evidence_complete,0.0005555555555555561,0.00010829307568438015,0.001151227778108093,0.00203517777758923,0.000203517777758923,34,1000
validation,prevalence,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,cost,-0.3333333333333333,-2.8443667878110146,1.4630030621172354,3.562161743503502,0.3562161743503502,34,1000
validation,inspection,mock,pending_cost,-1.1428571428571428,-2.2195992512549987,-0.288,3.895141776347019,0.38951417763470186,34,1000
validation,inspection,mock,technician_hours,0.00011904761904763061,-0.005814111498257824,0.005075801620859787,0.012116063415914593,0.0012116063415914592,34,1000
validation,inspection,mock,engineer_hours,-0.00178571428571429,-0.008465121534752918,0.0022619047619047558,0.005734619683319731,0.0005734619683319731,34,1000
validation,inspection,mock,equipment_hours,-0.005357142857142877,-0.025395364604258782,0.006785714285714247,0.017203859049959046,0.0017203859049959047,34,1000
validation,inspection,mock,nominal_hours,0.019404761904761852,-0.002641622950819715,0.04544977479305304,0.10108120178507124,0.010108120178507124,34,1000
validation,inspection,mock,complete,0.0005555555555555561,0.00014703198797767295,0.0011216269580097415,0.00203517777758923,0.000203517777758923,34,1000
validation,inspection,mock,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,unresolved_count,-0.0018253968253968253,-0.0037273744911804647,-0.00044767827529021604,0.00616361343553626,0.000616361343553626,34,1000
validation,inspection,mock,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,false_positives,0.0007142857142857144,0.0001625688434303698,0.0014547671840354766,0.0022827261211481064,0.00022827261211481065,34,1000
validation,inspection,mock,missed_faults,-0.00023809523809523788,-0.0006203854285249627,0.0,0.0013606873650616306,0.00013606873650616306,34,1000
validation,inspection,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,incorrectly_complete,0.0005555555555555556,0.00014703198797767287,0.0011216269580097407,0.0020351777775892287,0.00020351777775892287,34,1000
validation,inspection,mock,review_pending,-0.0005555555555555556,-0.0011216269580097411,-0.00014703198797767257,0.0020351777775892256,0.00020351777775892257,34,1000
